Id,AccountId,Name,Type,CreatedDate,CloseDate,Owner,OwnerId,StageName,QuarterStatus,Amount,ARR,Geography__c,Region__c
300000000003678,200000000003074,MISC 1,New Business,2015-09-21T07:00:00.000+0000,2016-04-12,Mattie Mccoy,100000000000317,Closed Lost,Closed Lost,266250,266250,Asia Pacific,China
300000000003679,200000000001608,Ecozu 3,New Business,2015-09-22T07:00:00.000+0000,2017-01-19,Mabel Gomez,100000000000238,Discovery,2 - Pipeline,,,North America,Canada
300000000003680,200000000003075,Misend 1,New Business,2015-09-22T07:00:00.000+0000,2017-03-16,Stella Peters,100000000000107,Prospecting,1 - Suspect,,,North America,United States
300000000003681,200000000001980,GE Consumer & Industrial 2,New Business,2015-09-23T17:52:00.000+0000,2016-10-28,Alice Carlson,100000000000259,Evaluation,2 - Pipeline,262280,262280,Asia Pacific,China
300000000003682,200000000000285,Ametek 1,New Business,2015-09-23T07:00:00.000+0000,2017-04-28,Alice Carlson,100000000000259,Prospecting,1 - Suspect,138000,138000,Asia Pacific,China
300000000003683,200000000003078,Misor 1,New Business,2015-09-23T07:00:00.000+0000,2015-09-24,Alice Carlson,100000000000259,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000003684,200000000003079,Mistidoo 1,New Business,2015-09-23T07:00:00.000+0000,2017-04-28,Alice Carlson,100000000000259,Prospecting,1 - Suspect,,,Asia Pacific,China
300000000003685,200000000003077,Misity 1,New Business,2015-09-23T07:00:00.000+0000,2015-09-25,Arlene Mann,100000000000286,Closed Lost,Closed Lost,,,Europe,Eastern Europe
300000000003686,200000000003082,Mistiva 1,New Business,2015-09-23T07:00:00.000+0000,2016-03-21,Yolanda Baker,100000000000591,Closed Lost,Closed Lost,132060,132060,Europe,Eastern Europe
300000000003687,200000000001365,Dart Container Corporation 5,Expansion,2015-09-23T07:00:00.000+0000,2016-10-21,Douglas Bush,100000000000467,Evaluation,3 - Upside,2095500,2028000,Europe,Western Europe
300000000003688,200000000003080,Mistilium 1,New Business,2015-09-23T07:00:00.000+0000,2016-04-25,Douglas Bush,100000000000467,Closed Lost,Closed Lost,,,Europe,Western Europe
300000000003689,200000000003076,Misise 1,New Business,2015-09-23T07:00:00.000+0000,2016-08-09,Angelo Mcdonald,100000000000589,Closed Lost,Closed Lost,84000,84000,Europe,Eastern Europe
300000000003690,200000000000073,Adecco 4,New Business,2015-09-23T07:00:00.000+0000,2016-06-17,Angelo Mcdonald,100000000000589,Closed Lost,Closed Lost,197400,,Europe,Eastern Europe
300000000003691,200000000003083,Mistivu 1,New Business,2015-09-23T07:00:00.000+0000,2017-12-28,Angelo Mcdonald,100000000000589,Prospecting,1 - Suspect,,,Europe,Eastern Europe
300000000003692,200000000003081,Mistimm 1,New Business,2015-09-23T07:00:00.000+0000,2016-07-29,Heather Castro,100000000000572,Closed Won,Closed Won,219000,74990,Europe,Eastern Europe
300000000003693,200000000000589,Bank of East Asia 4,New Business,2015-09-23T07:00:00.000+0000,2017-12-07,Dana Moore,100000000000368,Prospecting,1 - Suspect,,,Asia Pacific,China
300000000003694,200000000000314,AnaSpec 5,New Business,2015-09-23T07:00:00.000+0000,2016-08-24,Dana Moore,100000000000368,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000003695,200000000001586,East Japan Railway 2,New Business,2015-09-23T07:00:00.000+0000,2016-12-22,Mabel Gomez,100000000000238,Prospecting,1 - Suspect,,,North America,Canada
300000000003696,200000000000952,Celanese Corporation 6,New Business,2015-09-24T11:44:00.000+0000,2017-01-29,Clint Simon,100000000000483,Prospecting,1 - Suspect,205500,178500,Asia Pacific,China
300000000003697,200000000000369,Apollo Global Management 2,New Business,2015-09-24T07:00:00.000+0000,2016-03-02,Yolanda Baker,100000000000591,Closed Lost,Closed Lost,,,Europe,Eastern Europe
300000000003698,200000000001874,FMC Corp 2,New Business,2015-09-24T07:00:00.000+0000,2015-12-14,Sylvia Reyes,100000000000242,Closed Lost,Closed Lost,,,North America,United States
300000000003699,200000000003085,Mitsubishi Corp 1,New Business,2015-09-24T07:00:00.000+0000,2015-12-14,Sylvia Reyes,100000000000242,Closed Lost,Closed Lost,408000,138000,North America,United States
300000000003700,200000000000318,AND1 1,New Business,2015-09-24T07:00:00.000+0000,2015-11-02,Fernando Alexander,100000000000257,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000003701,200000000003066,Migen 2,New Business,2015-09-24T07:00:00.000+0000,2016-07-15,Angelica Strickland,100000000000097,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000003702,200000000000128,Aifix 2,New Business,2015-09-24T07:00:00.000+0000,2017-01-31,Drew Welch,100000000000228,Prospecting,1 - Suspect,,,Africa,Africa
300000000003703,200000000003084,Mitsubishi Chemical 1,New Business,2015-09-24T07:00:00.000+0000,2015-11-23,Mabel Gomez,100000000000238,Closed Lost,Closed Lost,,,North America,Canada
300000000003704,200000000003087,Mitsubishi Estate 1,New Business,2015-09-25T07:00:00.000+0000,2016-08-22,Rodolfo Paul,100000000000196,Closed Lost,Closed Lost,,,North America,United States
300000000003705,200000000003086,Mitsubishi Electric 1,New Business,2015-09-25T07:00:00.000+0000,2015-10-30,Douglas Bush,100000000000467,Closed Lost,Closed Lost,,,Europe,Western Europe
300000000003706,200000000003109,Mondel´è_´è_z International 1,New Business,2015-09-25T07:00:00.000+0000,2016-02-21,Douglas Bush,100000000000467,Closed Lost,Closed Lost,111000,111000,Europe,Western Europe
300000000003707,200000000003078,Misor 2,New Business,2015-09-28T17:37:00.000+0000,2016-02-02,Alice Carlson,100000000000259,Closed Lost,Closed Lost,205500,205500,Asia Pacific,China
300000000003708,200000000002274,Hospital Corporation of America 1,New Business,2015-09-28T07:00:00.000+0000,2016-12-30,Ramona Douglas,100000000000160,Prospecting,1 - Suspect,,,North America,Canada
300000000003709,200000000000172,Alexion Pharmaceuticals 2,New Business,2015-09-28T07:00:00.000+0000,2016-07-26,Heather Castro,100000000000572,Closed Lost,Closed Lost,,,Europe,Eastern Europe
300000000003710,200000000000746,BOK Financial 3,New Business,2015-09-28T07:00:00.000+0000,2016-08-09,Angelica Strickland,100000000000097,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000003711,200000000000913,Carlyle Group 2,New Business,2015-09-28T07:00:00.000+0000,2015-12-02,Drew Welch,100000000000228,Closed Lost,Closed Lost,,,Africa,Africa
300000000003712,200000000001684,Enterprise Products Partners L.P. 1,New Business,2015-09-28T07:00:00.000+0000,2017-02-28,Drew Welch,100000000000228,Prospecting,1 - Suspect,124500,124500,Africa,Africa
300000000003713,200000000003089,Mitsubishi Materials 1,New Business,2015-09-28T07:00:00.000+0000,2016-04-22,Marsha Garcia,100000000000574,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000003714,200000000001608,Ecozu 4,New Business,2015-09-28T07:00:00.000+0000,2017-01-12,Mabel Gomez,100000000000238,Discovery,2 - Pipeline,,,North America,Canada
300000000003715,200000000003016,Mesa Airlines 2,New Business,2015-09-28T07:00:00.000+0000,2016-07-29,Linda Wilson,100000000000206,Closed Lost,Closed Lost,,,North America,United States
300000000003716,200000000002844,Lunity 2,New Business,2015-09-29T07:00:00.000+0000,2016-06-06,Gina Ross,100000000000654,Closed Lost,Closed Lost,,,North America,United States
300000000003717,200000000003094,Mitsui Chemicals 1,New Business,2015-09-29T07:00:00.000+0000,2016-06-06,Gina Ross,100000000000654,Closed Lost,Closed Lost,,,North America,United States
300000000003718,200000000002298,Hughes Supply Inc. 2,New Business,2015-09-29T07:00:00.000+0000,2015-10-12,Clay Ramsey,100000000000204,Closed Lost,Closed Lost,,,Europe,Eastern Europe
300000000003719,200000000003096,Mitsui OSK Lines 1,New Business,2015-09-29T07:00:00.000+0000,2015-10-05,Silvia Keller,100000000000178,Closed Lost,Closed Lost,,,Africa,Africa
300000000003720,200000000003092,Mitsubishi UFJ Lease 1,New Business,2015-09-29T07:00:00.000+0000,2016-02-21,Douglas Bush,100000000000467,Closed Lost,Closed Lost,,,Europe,Western Europe
300000000003721,200000000001380,Deere & Company 2,New Business,2015-09-29T07:00:00.000+0000,2016-08-01,Douglas Bush,100000000000467,Closed Lost,Closed Lost,340500,,Europe,Western Europe
300000000003722,200000000001711,Esend 1,New Business,2015-09-29T07:00:00.000+0000,2017-04-26,Angelo Mcdonald,100000000000589,Prospecting,1 - Suspect,,,Europe,Eastern Europe
300000000003723,200000000003097,Miyo 1,New Business,2015-09-29T07:00:00.000+0000,2015-10-23,Antonia Dixon,100000000000093,Closed Lost,Closed Lost,,,North America,United States
300000000003724,200000000003095,Mitsui Fudosan 1,New Business,2015-09-29T07:00:00.000+0000,2017-03-24,Dana Moore,100000000000368,Evaluation,2 - Pipeline,374250,374250,Asia Pacific,China
300000000003725,200000000003527,Penske Corporation 1,New Business,2015-09-29T07:00:00.000+0000,2016-11-30,Mabel Gomez,100000000000238,Discovery,2 - Pipeline,205500,205500,North America,Canada
300000000003726,200000000003093,Mitsui & Co 1,New Business,2015-09-29T07:00:00.000+0000,2017-03-20,Tricia Ball,100000000000330,Evaluation,2 - Pipeline,455250,455250,Asia Pacific,Australia
300000000003727,200000000002049,GlaxoSmithKline 2,New Business,2015-09-30T07:00:00.000+0000,2015-11-09,Whitney Wagner,100000000000199,Closed Lost,Closed Lost,,,Europe,Eastern Europe
300000000003728,200000000000401,Arch Coal Inc. 3,New Business,2015-09-30T21:52:00.000+0000,2016-06-02,Mario Casey,100000000000313,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000003729,200000000001922,Freddie Mac 1,New Business,2015-09-30T07:00:00.000+0000,2016-04-28,Ramona Douglas,100000000000160,Closed Lost,Closed Lost,,,North America,Canada
300000000003730,200000000000796,British American Tobacco 3,New Business,2015-09-30T07:00:00.000+0000,2015-10-19,Jeannette Fields,100000000000268,Closed Lost,Closed Lost,,,Europe,Eastern Europe
300000000003731,200000000001470,Disity 4,New Business,2015-09-30T07:00:00.000+0000,2015-10-08,Adrienne Mccormick,100000000000161,Closed Lost,Closed Lost,,,Africa,Africa
300000000003732,200000000000622,Bath & Body Works 2,New Business,2015-09-30T22:36:00.000+0000,2017-06-09,Toby Peters,100000000000554,Prospecting,1 - Suspect,348600,,North America,United States
300000000003733,200000000003100,MMI Holdings 1,New Business,2015-09-30T07:00:00.000+0000,2017-02-17,Ted Knight,100000000000419,Prospecting,1 - Suspect,,,North America,United States
300000000003734,200000000000397,Arca Continental 2,New Business,2015-09-30T07:00:00.000+0000,2017-02-17,Ted Knight,100000000000419,Prospecting,1 - Suspect,,,North America,United States
300000000003735,200000000003105,Molex Incorporated 1,New Business,2015-09-30T07:00:00.000+0000,2017-02-17,Ted Knight,100000000000419,Prospecting,1 - Suspect,,,North America,United States
300000000003736,200000000001229,Consolidated Freightways Corp. 2,New Business,2015-09-30T07:00:00.000+0000,2016-12-31,Heather Castro,100000000000572,Prospecting,1 - Suspect,,,Europe,Eastern Europe
300000000003737,200000000000526,Avnet Inc. 2,New Business,2015-09-30T22:49:00.000+0000,2016-02-08,Heather Castro,100000000000572,Closed Lost,Closed Lost,,,Europe,Eastern Europe
300000000003738,200000000003099,Mizuho Financial 1,New Business,2015-09-30T07:00:00.000+0000,2016-07-15,Angelica Strickland,100000000000097,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000003739,200000000003098,Mizrahi Tefahot Bank 1,New Business,2015-09-30T07:00:00.000+0000,2016-01-21,Antonia Dixon,100000000000093,Closed Lost,Closed Lost,,,North America,United States
300000000003740,200000000003103,Mohawk Industries Inc. 1,New Business,2015-09-30T07:00:00.000+0000,2015-10-14,Antonia Dixon,100000000000093,Closed Lost,Closed Lost,,,North America,United States
300000000003741,200000000001249,Cooper Tire & Rubber Co. 15,Expansion,2015-09-30T19:57:00.000+0000,2016-06-13,Drew Welch,100000000000228,Closed Lost,Closed Lost,273000,273000,Africa,Africa
300000000003742,200000000000657,BEKB-BCBE 1,New Business,2015-09-30T07:00:00.000+0000,2017-03-06,Alberta Fowler,100000000000103,Prospecting,1 - Suspect,,,Asia Pacific,China
300000000003743,200000000003104,MOL Hungarian Oil 1,New Business,2015-09-30T07:00:00.000+0000,2016-04-28,Marsha Garcia,100000000000574,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000003744,200000000003102,Mohawk Industries 1,New Business,2015-09-30T07:00:00.000+0000,2016-12-22,Mabel Gomez,100000000000238,Prospecting,1 - Suspect,,,North America,Canada
300000000003745,200000000001274,Cotri 3,New Business,2015-10-01T07:00:00.000+0000,2016-06-10,Toby Peters,100000000000554,Closed Lost,Closed Lost,259500,259500,North America,United States
300000000003746,200000000001208,Comverse Technology Inc. 8,Expansion,2015-10-01T12:46:00.000+0000,2016-07-24,Alberta Fowler,100000000000103,Closed Lost,Closed Lost,159600,159600,Asia Pacific,China
300000000003747,200000000000023,Abbott Laboratories 3,New Business,2015-10-02T18:57:00.000+0000,2016-01-29,Linda Wilson,100000000000206,Closed Won,Closed Won,1258500,421500,North America,United States
300000000003748,200000000002171,Hasbro 4,New Business,2015-10-04T03:04:00.000+0000,2017-08-21,Anne Harrison,100000000000579,Evaluation,2 - Pipeline,144750,144750,Asia Pacific,Australia
300000000003749,200000000002150,Hanwha Chemical 2,New Business,2015-10-04T20:55:00.000+0000,2016-09-11,Tricia Ball,100000000000330,Closed Lost,Closed Lost,138000,138000,Asia Pacific,Australia
300000000003750,200000000000100,AES Corporation 16,New Business,2015-10-05T19:16:00.000+0000,2017-05-03,Paula Porter,100000000000420,Discovery,2 - Pipeline,,,Asia Pacific,China
300000000003751,200000000000010,A. Schulman 5,Renewal,2015-10-06T00:00:00.000+0000,2015-12-17,Rodolfo Paul,100000000000196,Closed Won,Closed Won,813000,813000,North America,United States
300000000003752,200000000000914,CarMax 11,New Business,2015-10-05T07:00:00.000+0000,2015-10-14,Silvia Keller,100000000000178,Closed Lost,Closed Lost,,,Africa,Africa
300000000003753,200000000003111,Mondi 1,New Business,2015-10-05T07:00:00.000+0000,2016-03-01,Yolanda Baker,100000000000591,Closed Lost,Closed Lost,,,Europe,Eastern Europe
300000000003754,200000000000895,Capita 1,New Business,2015-10-05T22:14:00.000+0000,2017-01-26,Lucy Rodriguez,100000000000631,Evaluation,2 - Pipeline,225750,171750,Asia Pacific,China
300000000003755,200000000002202,Henderson Land 2,New Business,2015-10-05T07:00:00.000+0000,2017-05-26,Toby Peters,100000000000554,Discovery,2 - Pipeline,192000,192000,North America,United States
300000000003756,200000000001050,China Resources Enterprise 2,New Business,2015-10-05T07:00:00.000+0000,2017-07-12,Douglas Bush,100000000000467,Prospecting,1 - Suspect,340500,,Europe,Western Europe
300000000003757,200000000003112,Monic 1,New Business,2015-10-05T07:00:00.000+0000,2016-08-01,Douglas Bush,100000000000467,Closed Lost,Closed Lost,340500,,Europe,Western Europe
300000000003758,200000000001673,Enist 2,New Business,2015-10-05T07:00:00.000+0000,2016-03-18,Drew Welch,100000000000228,Closed Lost,Closed Lost,306750,306750,Africa,Africa
300000000003759,200000000000670,BellSouth Corporation 2,New Business,2015-10-05T07:00:00.000+0000,2016-04-28,Marsha Garcia,100000000000574,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000003760,200000000003108,Molycorp 1,New Business,2015-10-05T07:00:00.000+0000,2016-04-28,Marlene Young,100000000000119,Closed Lost,Closed Lost,205500,205500,South America,Brazil
300000000003761,200000000003106,Molex Inc. 1,New Business,2015-10-05T07:00:00.000+0000,2017-02-20,Tricia Ball,100000000000330,Evaluation,2 - Pipeline,570000,570000,Asia Pacific,Australia
300000000003762,200000000003107,Molson Coors Brewing 1,New Business,2015-10-05T07:00:00.000+0000,2017-08-21,Tricia Ball,100000000000330,Discovery,2 - Pipeline,111000,111000,Asia Pacific,Australia
300000000003763,200000000003110,Mondel_z International 1,New Business,2015-10-05T07:00:00.000+0000,2017-08-21,Tricia Ball,100000000000330,Discovery,2 - Pipeline,124500,124500,Asia Pacific,Australia
300000000003764,200000000003113,Monill 1,New Business,2015-10-06T07:00:00.000+0000,2016-06-22,Penny Cox,100000000000639,Closed Lost,Closed Lost,138000,138000,South America,Brazil
300000000003765,200000000000111,Agifix 5,New Business,2015-10-06T07:00:00.000+0000,2015-10-30,Mario Casey,100000000000313,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000003766,200000000001677,Enron Corp. 4,New Business,2015-10-06T07:00:00.000+0000,2015-10-08,Silvia Keller,100000000000178,Closed Lost,Closed Lost,124500,124500,Africa,Africa
300000000003767,200000000003114,Monise 1,New Business,2015-10-06T07:00:00.000+0000,2016-08-04,Rosie Allison,100000000000518,Closed Lost,Closed Lost,,,Europe,Western Europe
300000000003768,200000000003068,Millennium Chemicals Inc. 2,New Business,2015-10-06T07:00:00.000+0000,2016-12-22,Mabel Gomez,100000000000238,Prospecting,1 - Suspect,,,North America,Canada
300000000003769,200000000003372,Olan Mills 1,New Business,2015-10-06T07:00:00.000+0000,2016-12-22,Mabel Gomez,100000000000238,Prospecting,1 - Suspect,,,North America,Canada
300000000003770,200000000001067,Chiquita Brands International Inc. 2,New Business,2015-10-06T14:59:00.000+0000,2017-01-31,Daisy Sutton,100000000000216,Evaluation,2 - Pipeline,165000,165000,Europe,Eastern Europe
300000000003771,200000000002782,Liberty Interactive 2,New Business,2015-10-07T18:22:00.000+0000,2016-08-22,Rodolfo Paul,100000000000196,Closed Lost,Closed Lost,171750,138000,North America,United States
300000000003772,200000000001399,Demijo 2,New Business,2015-10-07T07:00:00.000+0000,2015-12-22,Rosie Allison,100000000000518,Closed Lost,Closed Lost,,,Europe,Western Europe
300000000003773,200000000003116,Monore 1,New Business,2015-10-07T07:00:00.000+0000,2016-02-21,Douglas Bush,100000000000467,Closed Lost,Closed Lost,,,Europe,Western Europe
300000000003774,200000000003117,Monotype Imaging Holdings 1,New Business,2015-10-07T07:00:00.000+0000,2016-02-21,Douglas Bush,100000000000467,Closed Lost,Closed Lost,,,Europe,Western Europe
300000000003775,200000000002877,Malic 3,New Business,2015-10-07T07:00:00.000+0000,2017-02-28,Drew Welch,100000000000228,Prospecting,1 - Suspect,124500,124500,Asia Pacific,China
300000000003776,200000000002498,ITT Technical Institute 2,New Business,2015-10-07T16:40:00.000+0000,2017-01-11,Mabel Gomez,100000000000238,Prospecting,1 - Suspect,340500,340500,North America,Canada
300000000003777,200000000003120,Monster Beverage 1,New Business,2015-10-08T07:00:00.000+0000,2016-12-21,Douglas Bush,100000000000467,Evaluation,3 - Upside,543000,543000,Europe,Western Europe
300000000003778,200000000000558,Banca Popolare dell'Emilia 5,Expansion,2015-10-08T16:46:00.000+0000,2016-01-29,Ted Knight,100000000000419,Closed Won,Closed Won,837840,420420,North America,United States
300000000003779,200000000000380,Applied Biosystems 4,New Business,2015-10-08T07:00:00.000+0000,2016-03-11,Ted Knight,100000000000419,Closed Lost,Closed Lost,,165000,North America,United States
300000000003780,200000000003119,Monsanto 1,New Business,2015-10-08T07:00:00.000+0000,2016-05-09,Angelica Strickland,100000000000097,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000003781,200000000000914,CarMax 12,New Business,2015-10-08T07:00:00.000+0000,2017-02-28,Drew Welch,100000000000228,Prospecting,1 - Suspect,124500,124500,Africa,Africa
300000000003782,200000000003118,Monro Muffler Brake Inc. 1,New Business,2015-10-08T07:00:00.000+0000,2015-10-13,Drew Welch,100000000000228,Closed Lost,Closed Lost,,,Africa,Africa
300000000003783,200000000003124,Moog Incorporated 1,New Business,2015-10-09T07:00:00.000+0000,2015-11-20,Clay Ramsey,100000000000204,Closed Lost,Closed Lost,,,Europe,Eastern Europe
300000000003784,200000000003126,Morgan Stanley Dean Witter & Co. 1,New Business,2015-10-09T07:00:00.000+0000,2016-08-22,Rodolfo Paul,100000000000196,Closed Lost,Closed Lost,171750,171750,North America,United States
300000000003785,200000000001041,China Minsheng Banking 2,New Business,2015-10-09T07:00:00.000+0000,2015-10-22,Jeannette Fields,100000000000268,Closed Lost,Closed Lost,,,Europe,Eastern Europe
300000000003786,200000000003129,Motor Oil 1,New Business,2015-10-09T07:00:00.000+0000,2017-03-24,Lucy Rodriguez,100000000000631,Prospecting,1 - Suspect,97500,,Asia Pacific,China
300000000003787,200000000003128,Mosaic 1,New Business,2015-10-09T07:00:00.000+0000,2016-04-29,Douglas Bush,100000000000467,Closed Lost,Closed Lost,340500,,Europe,Western Europe
300000000003788,200000000002880,Malosis 2,New Business,2015-10-09T07:00:00.000+0000,2017-10-17,Ellis Goodman,100000000000528,Discovery,2 - Pipeline,185250,165000,Europe,Western Europe
300000000003789,200000000003123,Moody's 1,New Business,2015-10-09T07:00:00.000+0000,2017-07-06,Marlene Young,100000000000119,Prospecting,1 - Suspect,3130,,South America,Brazil
300000000003790,200000000003127,Morningstar 1,New Business,2015-10-09T07:00:00.000+0000,2016-05-08,Marlene Young,100000000000119,Closed Lost,Closed Lost,,,South America,Brazil
300000000003791,200000000003125,Morgan Stanley 1,New Business,2015-10-09T07:00:00.000+0000,2016-02-20,Daisy Sutton,100000000000216,Closed Lost,Closed Lost,124500,84000,Europe,Eastern Europe
300000000003792,200000000000559,Banca Popolare di Milano 5,New Business,2015-10-12T07:00:00.000+0000,2016-07-26,Gina Ross,100000000000654,Closed Lost,Closed Lost,,,North America,United States
300000000003793,200000000000092,Advent International 4,New Business,2015-10-12T07:00:00.000+0000,2015-10-27,Paula Porter,100000000000420,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000003794,200000000000100,AES Corporation 17,New Business,2015-10-12T07:00:00.000+0000,2016-01-05,Paula Porter,100000000000420,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000003795,200000000003130,Motorola 1,New Business,2015-10-12T07:00:00.000+0000,2016-07-16,Jessie Quinn,100000000000131,Closed Lost,Closed Lost,138000,138000,Europe,Eastern Europe
300000000003796,200000000003133,Movado 1,New Business,2015-10-12T07:00:00.000+0000,2016-02-04,Jessie Quinn,100000000000131,Closed Lost,Closed Lost,,,Europe,Eastern Europe
300000000003797,200000000000209,ALLTEL Corporation 8,Expansion,2015-10-12T07:00:00.000+0000,2015-12-10,Rodolfo Paul,100000000000196,Closed Won,Closed Won,266920,266920,North America,United States
300000000003798,200000000003131,Motorola Inc. 1,New Business,2015-10-12T07:00:00.000+0000,2016-06-02,Mario Casey,100000000000313,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000003799,200000000003065,MIG Inc. 2,New Business,2015-10-12T07:00:00.000+0000,2016-01-08,Silvia Keller,100000000000178,Closed Lost,Closed Lost,84000,84000,Africa,Africa
300000000003800,200000000001249,Cooper Tire & Rubber Co. 16,New Business,2015-10-12T07:00:00.000+0000,2016-01-21,Drew Welch,100000000000228,Closed Lost,Closed Lost,,,Africa,Africa
300000000003801,200000000003132,Motorola Solutions 1,New Business,2015-10-12T07:00:00.000+0000,2016-08-03,Dana Moore,100000000000368,Closed Lost,Closed Lost,124500,124500,Asia Pacific,China
300000000003802,200000000000126,AIA Group 34,Expansion,2015-10-12T12:48:00.000+0000,2016-02-26,Alberta Fowler,100000000000103,Closed Lost,Closed Lost,90320,90320,Asia Pacific,China
300000000003803,200000000000972,CenturyLink 1,New Business,2015-10-13T07:00:00.000+0000,2015-10-16,Alice Carlson,100000000000259,Closed Lost,Closed Lost,,,Asia Pacific,Japan
300000000003804,200000000000249,American Apparel 4,Expansion,2015-10-13T18:49:00.000+0000,2015-10-29,Rodolfo Paul,100000000000196,Closed Won,Closed Won,280290,95430,North America,United States
300000000003805,200000000002470,Invacare Corporation 2,New Business,2015-10-13T16:03:00.000+0000,2017-03-25,Leon Mcdaniel,100000000000692,Evaluation,3 - Upside,138000,138000,Europe,Western Europe
300000000003806,200000000000917,Carnival Cruise Lines 4,New Business,2015-10-13T07:00:00.000+0000,2017-02-28,Drew Welch,100000000000228,Discovery,2 - Pipeline,111000,,Africa,Africa
300000000003807,200000000000189,Allegheny Technologies 2,New Business,2015-10-13T20:11:00.000+0000,2015-12-16,Desiree Robbins,100000000000461,Closed Lost,Closed Lost,43500,43500,Asia Pacific,China
300000000003808,200000000003134,Movicious 1,New Business,2015-10-13T07:00:00.000+0000,2017-02-01,Daisy Sutton,100000000000216,Prospecting,1 - Suspect,192000,138000,Europe,Eastern Europe
300000000003809,200000000003135,Movil 1,New Business,2015-10-13T07:00:00.000+0000,2016-08-29,Tricia Ball,100000000000330,Closed Lost,Closed Lost,116400,116400,Asia Pacific,Australia
300000000003810,200000000000903,Cardinal Health 2,New Business,2015-10-14T07:00:00.000+0000,2016-06-02,Mario Casey,100000000000313,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000003811,200000000000242,Amerada Hess Corporation 4,New Business,2015-10-14T07:00:00.000+0000,2016-07-12,Sylvia Reyes,100000000000242,Closed Won,Closed Won,216970,216970,North America,United States
300000000003812,200000000003138,Mozilla Foundation 1,New Business,2015-10-14T07:00:00.000+0000,2016-09-05,Douglas Bush,100000000000467,Closed Lost,Closed Lost,185250,138000,Europe,Western Europe
300000000003813,200000000003140,MS&AD Insurance 1,New Business,2015-10-14T07:00:00.000+0000,2017-02-15,Alberta Fowler,100000000000103,Prospecting,1 - Suspect,124500,111000,Asia Pacific,China
300000000003814,200000000000938,CBS Corporation 1,New Business,2015-10-14T07:00:00.000+0000,2016-04-29,Marsha Garcia,100000000000574,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000003815,200000000003136,Movise 1,New Business,2015-10-14T07:00:00.000+0000,2015-11-30,Mabel Gomez,100000000000238,Closed Lost,Closed Lost,138000,138000,North America,Canada
300000000003816,200000000003875,Rexel 1,New Business,2015-10-14T07:00:00.000+0000,2016-08-19,Tricia Ball,100000000000330,Closed Lost,Closed Lost,111000,111000,Asia Pacific,Australia
300000000003817,200000000002121,Gungho Online Entertainment 1,New Business,2015-10-15T07:00:00.000+0000,2016-07-26,Gina Ross,100000000000654,Closed Lost,Closed Lost,,,North America,United States
300000000003818,200000000001025,China Construction Bank 1,New Business,2015-10-15T20:07:00.000+0000,2015-11-11,Jessie Quinn,100000000000131,Closed Lost,Closed Lost,,,Europe,Eastern Europe
300000000003819,200000000001898,Fortis (Canada) 2,New Business,2015-10-15T20:33:00.000+0000,2017-02-24,Alice Carlson,100000000000259,Prospecting,1 - Suspect,138000,138000,Asia Pacific,China
300000000003820,200000000003141,MTN Group 1,New Business,2015-10-15T07:00:00.000+0000,2015-10-19,Rosie Allison,100000000000518,Closed Lost,Closed Lost,,,Europe,Western Europe
300000000003821,200000000000030,ABM Industries 3,New Business,2015-10-15T07:00:00.000+0000,2016-09-01,Irving Phelps,100000000000621,Closed Lost,Closed Lost,273000,273000,North America,United States
300000000003822,200000000002362,Idiocee 2,New Business,2015-10-15T07:00:00.000+0000,2017-03-20,Toby Peters,100000000000554,Prospecting,1 - Suspect,124500,,North America,United States
300000000003823,200000000001369,DaVita 4,New Business,2015-10-15T07:00:00.000+0000,2017-02-28,Drew Welch,100000000000228,Prospecting,1 - Suspect,,,Africa,Africa
300000000003824,200000000003142,MTR 1,New Business,2015-10-15T07:00:00.000+0000,2016-07-29,Linda Wilson,100000000000206,Closed Lost,Closed Lost,,,North America,United States
300000000003825,200000000003103,Mohawk Industries Inc. 2,New Business,2015-10-15T07:00:00.000+0000,2016-04-20,Linda Wilson,100000000000206,Closed Lost,Closed Lost,514650,514650,North America,United States
300000000003826,200000000003148,Multinte 1,New Business,2015-10-16T07:00:00.000+0000,2016-04-30,Darla Hampton,100000000000472,Prospecting,1 - Suspect,,,Europe,Western Europe
300000000003827,200000000000014,A2A 5,New Business,2015-10-16T07:00:00.000+0000,2017-02-03,Cameron Bowman,100000000000369,Prospecting,1 - Suspect,84000,84000,Asia Pacific,China
