Id,AccountId,Name,Type,CreatedDate,CloseDate,Owner,OwnerId,StageName,QuarterStatus,Amount,ARR,Geography__c,Region__c
300000000002684,200000000000072,ADC Telecommunications Inc. 2,New Business,4/30/15,6/9/15,Cameron Bowman,100000000000369,Closed Lost,Closed Lost,197400,197400,Asia Pacific,China
300000000002685,200000000002633,KFC 1,New Business,4/30/15,5/22/15,Mario Casey,100000000000313,Closed Lost,Closed Lost,124500,124500,Asia Pacific,China
300000000002686,200000000002633,KFC 2,New Business,4/30/15,6/15/15,Mario Casey,100000000000313,Closed Lost,Closed Lost,198750,198750,Asia Pacific,China
300000000002687,200000000000048,Ace Hardware Corporation 2,Expansion,4/30/15,6/2/16,Mario Casey,100000000000313,Closed Lost,Closed Lost,124500,124500,Asia Pacific,China
300000000002688,200000000002631,Keyence 1,New Business,4/30/15,4/13/16,Miriam Roberts,100000000000405,Closed Lost,Closed Lost,192000,165000,Europe,Western Europe
300000000002689,200000000002630,KeyCorp 1,New Business,4/30/15,11/3/15,Miriam Roberts,100000000000405,Closed Lost,Closed Lost,192000,165000,Europe,Western Europe
300000000002690,200000000000959,Cenex Harvest States Cooperatives 2,New Business,4/30/15,1/7/16,Angelica Strickland,100000000000097,Closed Lost,Closed Lost,197400,197400,Asia Pacific,China
300000000002691,200000000000004,3Com Corp 5,Expansion,4/30/15,4/30/15,Antonia Dixon,100000000000093,Closed Won,Closed Won,4200,4200,North America,United States
300000000002692,200000000002632,KeySpan Corp. 1,New Business,4/30/15,9/25/15,Marlene Young,100000000000119,Closed Lost,Closed Lost,138000,138000,South America,Brazil
300000000002693,200000000002634,KGHM Polska Miedz 1,New Business,4/30/15,11/4/15,Marlene Young,100000000000119,Closed Lost,Closed Lost,138000,138000,South America,Brazil
300000000002694,200000000002629,KeyBank 1,New Business,4/30/15,2/1/16,Marlene Young,100000000000119,Closed Lost,Closed Lost,138000,138000,South America,Brazil
300000000002695,200000000000006,3M Company 3,New Business,4/30/15,9/21/15,Linda Wilson,100000000000206,Closed Lost,Closed Lost,219000,219000,North America,United States
300000000002696,200000000001117,Citigroup 3,New Business,5/1/15,7/7/15,Alice Carlson,100000000000259,Closed Lost,Closed Lost,124500,124500,Asia Pacific,China
300000000002697,200000000002636,Kidel 1,New Business,5/1/15,6/1/15,Fernando Alexander,100000000000257,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000002698,200000000000589,Bank of East Asia 2,New Business,5/1/15,12/15/17,Dana Moore,100000000000368,Prospecting,1 - Suspect,124500,124500,Asia Pacific,China
300000000002699,200000000002635,KIA Motors 1,New Business,5/1/15,4/18/17,Terri Russell,100000000000622,Prospecting,1 - Suspect,124500,124500,Europe,Western Europe
300000000002700,200000000000054,Acerore 2,New Business,5/1/15,5/18/17,Stella Peters,100000000000107,Discovery,2 - Pipeline,111000,111000,North America,United States
300000000002701,200000000002626,Kerry Group 2,New Business,5/3/15,7/1/15,Glenda Hicks,100000000000209,Closed Lost,Closed Lost,205500,205500,Europe,Eastern Europe
300000000002702,200000000002637,Kideo 1,New Business,5/3/15,11/23/16,Jessica Conner,100000000000573,Prospecting,1 - Suspect,124500,124500,Asia Pacific,China
300000000002703,200000000002212,Herman Miller Inc. 2,New Business,5/3/15,12/15/16,Jessie Quinn,100000000000131,Evaluation,3 - Upside,200000,200000,Europe,Eastern Europe
300000000002704,200000000000874,Campbell Soup Co. 13,New Business,5/4/15,10/4/15,Lynn Lee,100000000000384,Closed Lost,Closed Lost,70500,70500,Asia Pacific,Japan
300000000002705,200000000000874,Campbell Soup Co. 14,New Business,5/4/15,7/27/15,Lynn Lee,100000000000384,Closed Won,Closed Won,7720,7720,Asia Pacific,Japan
300000000002706,200000000000101,Aetna 3,New Business,5/4/15,12/28/15,Cameron Bowman,100000000000369,Closed Lost,Closed Lost,124500,124500,Asia Pacific,China
300000000002707,200000000000406,Archor 5,New Business,5/4/15,8/31/15,Whitney Wagner,100000000000199,Closed Lost,Closed Lost,241270,178500,Europe,Eastern Europe
300000000002708,200000000001312,Cryope 3,New Business,5/4/15,8/28/15,Silvia Keller,100000000000178,Closed Lost,Closed Lost,57000,57000,Africa,Africa
300000000002709,200000000000917,Carnival Cruise Lines 1,New Business,5/4/15,12/9/15,Silvia Keller,100000000000178,Closed Lost,Closed Lost,300000,300000,Africa,Africa
300000000002710,200000000002640,Kimball International 1,New Business,5/4/15,9/29/15,Silvia Keller,100000000000178,Closed Won,Closed Won,100200,100200,Africa,Africa
300000000002711,200000000001681,Entergy Corporation 3,New Business,5/4/15,8/6/15,Silvia Keller,100000000000178,Closed Lost,Closed Lost,57000,57000,Africa,Africa
300000000002712,200000000001682,Enterprise Holdings 1,New Business,5/4/15,1/22/16,Silvia Keller,100000000000178,Closed Lost,Closed Lost,57000,57000,Africa,Africa
300000000002713,200000000000330,Animity 3,New Business,5/4/15,7/2/15,Domingo Montgomery,100000000000240,Closed Lost,Closed Lost,124500,124500,Asia Pacific,China
300000000002714,200000000001903,Fortum 2,Expansion,5/4/15,1/29/16,Sylvia Reyes,100000000000242,Closed Won,Closed Won,4593000,1314420,North America,United States
300000000002715,200000000002641,Kimball International Inc. 1,New Business,5/4/15,1/18/16,Miriam Roberts,100000000000405,Closed Lost,Closed Lost,205500,205500,Europe,Western Europe
300000000002716,200000000002644,Kimberly-Clark Corporation 1,New Business,5/4/15,4/27/16,Miriam Roberts,100000000000405,Closed Lost,Closed Lost,205500,205500,Europe,Western Europe
300000000002717,200000000002065,Goodrich Corporation 2,Renewal,5/4/15,1/28/16,Miriam Roberts,100000000000405,Closed Won,Closed Won,76050,76080,Europe,Western Europe
300000000002718,200000000002065,Goodrich Corporation 3,Expansion,5/4/15,10/31/16,Miriam Roberts,100000000000405,Evaluation,3 - Upside,109650,109650,Europe,Western Europe
300000000002719,200000000002639,Kific 1,New Business,5/4/15,4/29/16,Miriam Roberts,100000000000405,Closed Won,Closed Won,780950,780950,Europe,Western Europe
300000000002720,200000000000874,Campbell Soup Co. 15,New Business,5/4/15,5/13/16,Teri Collier,100000000000605,Closed Lost,Closed Lost,70500,70500,Asia Pacific,China
300000000002721,200000000000415,Arkeia Software 3,New Business,5/4/15,7/28/17,Angelo Mcdonald,100000000000589,Prospecting,1 - Suspect,234120,197400,Europe,Eastern Europe
300000000002722,200000000000255,American Eagle Outfitters Inc. 2,New Business,5/4/15,3/25/16,Angelo Mcdonald,100000000000589,Closed Lost,Closed Lost,151500,124500,Europe,Eastern Europe
300000000002723,200000000001277,Country Garden Holdings 9,New Business,5/4/15,2/28/17,Drew Welch,100000000000228,Prospecting,1 - Suspect,111000,111000,Africa,Africa
300000000002724,200000000001472,Disoid 2,New Business,5/4/15,12/9/17,Dana Moore,100000000000368,Prospecting,1 - Suspect,138000,124500,Asia Pacific,China
300000000002725,200000000000846,Cablevision Systems Corporation 2,New Business,5/4/15,3/9/17,Dana Moore,100000000000368,Evaluation,2 - Pipeline,273000,273000,Asia Pacific,China
300000000002726,200000000000090,AdvancePCS Inc. 6,New Business,5/4/15,5/11/17,Dana Moore,100000000000368,Prospecting,1 - Suspect,138000,124500,Asia Pacific,China
300000000002727,200000000000182,Alitz 3,New Business,5/4/15,12/7/17,Dana Moore,100000000000368,Prospecting,1 - Suspect,138000,124500,Asia Pacific,China
300000000002728,200000000002297,Hughes Communications 2,New Business,5/4/15,8/4/17,Dana Moore,100000000000368,Evaluation,2 - Pipeline,219000,219000,Asia Pacific,China
300000000002729,200000000002807,Local Matters 1,New Business,5/4/15,12/8/17,Dana Moore,100000000000368,Prospecting,1 - Suspect,138000,124500,North America,United States
300000000002730,200000000000851,Cadence Design Systems 2,New Business,5/4/15,12/7/17,Dana Moore,100000000000368,Discovery,2 - Pipeline,138000,124500,Asia Pacific,China
300000000002731,200000000000090,AdvancePCS Inc. 7,New Business,5/4/15,7/20/16,Dana Moore,100000000000368,Closed Lost,Closed Lost,124500,124500,Asia Pacific,China
300000000002732,200000000000289,Amkor Technology 3,New Business,5/4/15,12/15/15,Dana Moore,100000000000368,Closed Won,Closed Won,236340,236340,Asia Pacific,China
300000000002733,200000000002643,Kimberly-Clark 1,New Business,5/4/15,5/12/17,Dana Moore,100000000000368,Prospecting,1 - Suspect,138000,124500,Asia Pacific,China
300000000002734,200000000000589,Bank of East Asia 3,New Business,5/4/15,7/20/16,Dana Moore,100000000000368,Closed Lost,Closed Lost,475500,475500,Asia Pacific,China
300000000002735,200000000002638,Kiewit Corporation 1,New Business,5/4/15,5/8/16,Marlene Young,100000000000119,Closed Lost,Closed Lost,171750,171750,South America,Brazil
300000000002736,200000000001234,Continental Airlines Inc. 1,New Business,5/4/15,2/22/17,Daisy Sutton,100000000000216,Prospecting,1 - Suspect,151500,111000,Europe,Eastern Europe
300000000002737,200000000000642,Bebo 2,Expansion,5/4/15,1/13/17,Daisy Sutton,100000000000216,Evaluation,3 - Upside,340500,273000,Europe,Eastern Europe
300000000002738,200000000000694,Bharat Petroleum 3,Expansion,5/4/15,7/31/15,Linda Wilson,100000000000206,Closed Won,Closed Won,171750,171750,North America,United States
300000000002739,200000000001745,Execuvee 2,New Business,5/5/15,6/6/16,Gina Ross,100000000000654,Closed Lost,Closed Lost,124500,124500,North America,United States
300000000002740,200000000000513,Avazzy 1,New Business,5/5/15,11/6/15,Jessie Quinn,100000000000131,Closed Lost,Closed Lost,234120,234120,Europe,Eastern Europe
300000000002741,200000000000158,Alberto-Culver Company 1,New Business,5/5/15,11/25/16,Ramona Douglas,100000000000160,Discovery,2 - Pipeline,124500,124500,North America,United States
300000000002742,200000000000271,American Natl Ins 3,New Business,5/5/15,7/7/15,Domingo Montgomery,100000000000240,Closed Lost,Closed Lost,124500,124500,North America,United States
300000000002743,200000000003152,Munich Re 1,New Business,5/5/15,7/2/15,Domingo Montgomery,100000000000240,Closed Lost,Closed Lost,124500,124500,North America,United States
300000000002744,200000000000629,BB&T 2,New Business,5/5/15,10/30/15,Valerie Garner,100000000000166,Closed Won,Closed Won,312800,157900,North America,United States
300000000002745,200000000002645,Kimberly-Clark de Mexico 1,New Business,5/5/15,8/22/16,Travis Mckenzie,100000000000176,Closed Lost,Closed Lost,205500,178500,Europe,Western Europe
300000000002746,200000000001552,Dura Automotive Systems 2,New Business,5/5/15,4/28/17,Travis Mckenzie,100000000000176,Prospecting,1 - Suspect,205500,178500,Europe,Western Europe
300000000002747,200000000002646,Kinder Morgan 1,New Business,5/5/15,3/19/17,Toby Peters,100000000000554,Prospecting,1 - Suspect,124500,124500,North America,United States
300000000002748,200000000000156,Alaska Air Group Inc. 3,New Business,5/5/15,6/16/15,Ted Knight,100000000000419,Closed Lost,Closed Lost,124500,124500,North America,United States
300000000002749,200000000000914,CarMax 6,New Business,5/5/15,2/28/17,Drew Welch,100000000000228,Discovery,2 - Pipeline,111000,111000,Africa,Africa
300000000002750,200000000000843,Cabela's 2,New Business,5/5/15,12/13/17,Dana Moore,100000000000368,Prospecting,1 - Suspect,124500,124500,Asia Pacific,China
300000000002751,200000000002650,King Kullen Grocery Company 1,New Business,5/6/15,7/7/15,Domingo Montgomery,100000000000240,Closed Lost,Closed Lost,124500,124500,North America,United States
300000000002752,200000000000639,BearingPoint 2,New Business,5/6/15,3/25/17,Sylvia Reyes,100000000000242,Discovery,2 - Pipeline,124500,124500,North America,United States
300000000002753,200000000002652,Kingfisher 1,New Business,5/6/15,4/24/17,Miriam Roberts,100000000000405,Prospecting,1 - Suspect,192000,192000,Europe,Western Europe
300000000002754,200000000002500,Ivax Corp. 1,New Business,5/6/15,4/13/16,Miriam Roberts,100000000000405,Closed Lost,Closed Lost,192000,192000,Europe,Western Europe
300000000002755,200000000002324,Hyperescent 1,New Business,5/6/15,9/1/16,Scott Rogers,100000000000188,Closed Lost,Closed Lost,266250,266250,Asia Pacific,Australia
300000000002756,200000000001249,Cooper Tire & Rubber Co. 12,New Business,5/6/15,3/14/16,Drew Welch,100000000000228,Closed Lost,Closed Lost,536080,469560,Africa,Africa
300000000002757,200000000002649,King Digital Entertainment 1,New Business,5/6/15,9/4/15,Alberta Fowler,100000000000103,Closed Lost,Closed Lost,144070,130570,Asia Pacific,China
300000000002758,200000000002647,Kindo 1,New Business,5/6/15,9/8/15,Mattie Mccoy,100000000000317,Closed Lost,Closed Lost,225750,225750,Asia Pacific,China
300000000002759,200000000001115,Citic Pacific 6,Expansion,5/6/15,12/22/15,Linda Wilson,100000000000206,Closed Won,Closed Won,540530,540530,North America,United States
300000000002760,200000000002651,Kingdom Holding 1,New Business,5/6/15,8/31/16,Linda Wilson,100000000000206,Closed Lost,Closed Lost,,,North America,United States
300000000002761,200000000000488,Authentic Brands Group 11,Renewal,5/6/15,10/27/15,Linda Wilson,100000000000206,Closed Won,Closed Won,542320,542320,North America,United States
300000000002762,200000000002653,Kingston Technology 1,New Business,5/6/15,6/1/15,Linda Wilson,100000000000206,Closed Lost,Closed Lost,124500,124500,North America,United States
300000000002763,200000000000260,American Express 3,Renewal,5/6/15,8/14/15,Linda Wilson,100000000000206,Closed Won,Closed Won,246000,124500,North America,United States
300000000002764,200000000000139,Airborne Inc. 5,Renewal,5/6/15,12/26/15,Linda Wilson,100000000000206,Closed Won,Closed Won,516000,173990,North America,United States
300000000002765,200000000001320,Cryptovu 3,New Business,5/7/15,5/19/15,Mario Casey,100000000000313,Closed Lost,Closed Lost,198750,138000,Asia Pacific,China
300000000002766,200000000000129,Ailane 3,Expansion,5/7/15,10/22/15,Mario Casey,100000000000313,Closed Won,Closed Won,196910,196910,Asia Pacific,China
300000000002767,200000000000060,ACT Manufacturing Inc. 4,New Business,5/7/15,7/8/15,Mario Casey,100000000000313,Closed Lost,Closed Lost,198750,138000,Asia Pacific,China
300000000002768,200000000000805,Brooks Brothers 1,New Business,5/7/15,4/27/17,Lucy Rodriguez,100000000000631,Prospecting,1 - Suspect,,,Asia Pacific,China
300000000002769,200000000002658,KKR (Kohlberg Kravis Roberts) 1,New Business,5/7/15,12/16/16,Toby Peters,100000000000554,Evaluation,3 - Upside,205500,205500,North America,United States
300000000002770,200000000000126,AIA Group 30,Expansion,5/7/15,8/24/15,Alberta Fowler,100000000000103,Closed Lost,Closed Lost,247190,172570,Asia Pacific,China
300000000002771,200000000002654,Kinnevik 1,New Business,5/7/15,11/4/15,Marlene Young,100000000000119,Closed Lost,Closed Lost,381000,124500,South America,Brazil
300000000002772,200000000002657,Kiva 1,New Business,5/7/15,2/1/16,Marlene Young,100000000000119,Closed Lost,Closed Lost,138000,138000,South America,Brazil
300000000002773,200000000000100,AES Corporation 12,New Business,5/8/15,1/27/16,Paula Porter,100000000000420,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000002774,200000000002660,KLA-Tencor 1,New Business,5/8/15,4/28/16,Cedric Barnett,100000000000114,Closed Lost,Closed Lost,124500,124500,Europe,Western Europe
300000000002775,200000000000269,American International Group Inc. 4,New Business,5/8/15,5/26/15,Domingo Montgomery,100000000000240,Closed Lost,Closed Lost,340500,340500,North America,United States
300000000002776,200000000002788,Limited Inc. 1,New Business,5/8/15,5/26/15,Archie Casey,100000000000223,Closed Lost,Closed Lost,124500,124500,Europe,Western Europe
300000000002777,200000000002792,Linde 1,New Business,5/8/15,11/2/15,Fernando Alexander,100000000000257,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000002778,200000000000914,CarMax 7,New Business,5/8/15,7/7/15,Merle Nunez,100000000000263,Closed Lost,Closed Lost,124500,124500,Africa,Africa
300000000002779,200000000002236,Hiroshima Bank 1,New Business,5/9/15,7/8/17,Christine Stevens,100000000000321,Discovery,2 - Pipeline,192000,138000,Asia Pacific,Australia
300000000002780,200000000002230,Hillerich & Bradsby Company 1,New Business,5/9/15,8/16/17,Christine Stevens,100000000000321,Discovery,2 - Pipeline,408000,408000,Asia Pacific,Australia
300000000002781,200000000002228,Hikvision 1,New Business,5/9/15,11/8/15,Christine Stevens,100000000000321,Closed Lost,Closed Lost,138000,138000,Asia Pacific,Australia
300000000002782,200000000002155,Harbor Freight Tools 3,Expansion,5/9/15,10/25/15,Christine Stevens,100000000000321,Closed Lost,Closed Lost,84000,84000,Asia Pacific,Australia
300000000002783,200000000002229,Hillenbrand Industries Inc. 1,New Business,5/9/15,6/14/17,Christine Stevens,100000000000321,Discovery,2 - Pipeline,340500,340500,Asia Pacific,Australia
300000000002784,200000000002661,KLA-Tencor Corporation 1,New Business,5/9/15,7/9/15,Mattie Mccoy,100000000000317,Closed Lost,Closed Lost,124500,124500,Asia Pacific,China
300000000002785,200000000001000,Charter Communications Inc. 12,Expansion,5/10/15,4/11/16,Cedric Barnett,100000000000114,Closed Lost,Closed Lost,138000,138000,Europe,Western Europe
300000000002786,200000000002212,Herman Miller Inc. 3,New Business,5/11/15,5/15/15,Glenda Hicks,100000000000209,Closed Lost,Closed Lost,124500,124500,Europe,Eastern Europe
300000000002787,200000000003613,Pitney Bowes Inc. 1,New Business,5/11/15,6/6/16,Jessie Quinn,100000000000131,Closed Lost,Closed Lost,124500,124500,Europe,Eastern Europe
300000000002788,200000000000773,Bovose 3,New Business,5/11/15,7/6/15,Alice Carlson,100000000000259,Closed Lost,Closed Lost,124500,124500,Asia Pacific,China
300000000002789,200000000002597,Kawasaki Heavy Industries 1,New Business,5/11/15,7/17/15,Cedric Barnett,100000000000114,Closed Lost,Closed Lost,124500,124500,Europe,Western Europe
300000000002790,200000000000545,Bain Capital 2,New Business,5/11/15,2/9/17,Sylvia Reyes,100000000000242,Discovery,2 - Pipeline,273000,138000,North America,United States
300000000002791,200000000002670,Kohl's Corp. 1,New Business,5/11/15,10/19/15,Christine Stevens,100000000000321,Closed Lost,Closed Lost,84000,70500,Asia Pacific,Australia
300000000002792,200000000002662,Klipsch Audio Technologies 1,New Business,5/11/15,10/19/15,Christine Stevens,100000000000321,Closed Lost,Closed Lost,151500,124500,Asia Pacific,Australia
300000000002793,200000000002666,Koニ__ Holding 1,New Business,5/11/15,6/14/17,Christine Stevens,100000000000321,Prospecting,1 - Suspect,165000,165000,Asia Pacific,Australia
300000000002794,200000000002668,Koch Industries 1,New Business,5/11/15,11/7/15,Christine Stevens,100000000000321,Closed Lost,Closed Lost,124500,124500,Asia Pacific,Australia
300000000002795,200000000002665,Knight's Armament Company 1,New Business,5/11/15,3/30/16,Christine Stevens,100000000000321,Closed Won,Closed Won,244490,244490,Asia Pacific,Australia
300000000002796,200000000002669,Kohl's 1,New Business,5/11/15,10/19/15,Christine Stevens,100000000000321,Closed Lost,Closed Lost,165000,138000,Asia Pacific,Australia
300000000002797,200000000002177,HC2 Holdings 1,New Business,5/11/15,6/5/15,Ted Knight,100000000000419,Closed Lost,Closed Lost,124500,124500,North America,United States
300000000002798,200000000002667,Kobe Steel 1,New Business,5/11/15,7/9/15,Ted Knight,100000000000419,Closed Lost,Closed Lost,124500,124500,North America,United States
300000000002799,200000000001593,Eaton 1,New Business,5/11/15,3/28/17,Scott Rogers,100000000000188,Evaluation,3 - Upside,340500,340500,Asia Pacific,Australia
300000000002800,200000000000848,Cabot Corporation 2,New Business,5/11/15,9/8/15,Dana Moore,100000000000368,Closed Lost,Closed Lost,124500,124500,Asia Pacific,China
300000000002801,200000000002664,Knight-Ridder Inc. 1,New Business,5/11/15,5/6/17,Dana Moore,100000000000368,Evaluation,3 - Upside,286500,286500,Asia Pacific,China
300000000002802,200000000001860,Flijo 1,New Business,5/11/15,11/9/17,Dana Moore,100000000000368,Prospecting,1 - Suspect,205500,205500,Asia Pacific,China
300000000002803,200000000002663,Kmart 1,New Business,5/11/15,10/28/15,Alberta Fowler,100000000000103,Closed Won,Closed Won,117750,117750,Asia Pacific,China
300000000002804,200000000000232,AmBank Group 5,Expansion,5/11/15,3/31/16,Shane Haynes,100000000000116,Closed Won,Closed Won,1269300,693700,Asia Pacific,China
300000000002805,200000000001104,Circumic 3,Expansion,5/11/15,11/23/15,Mattie Mccoy,100000000000317,Closed Lost,Closed Lost,239250,239250,Asia Pacific,China
300000000002806,200000000000497,Autombee 2,New Business,5/11/15,8/22/15,Stella Peters,100000000000107,Closed Lost,Closed Lost,124500,124500,North America,United States
300000000002807,200000000002673,Kone 1,New Business,5/12/15,6/1/15,Jessie Quinn,100000000000131,Closed Lost,Closed Lost,124500,124500,Europe,Eastern Europe
300000000002808,200000000000117,Agindo 17,Expansion,5/12/15,4/28/17,Cedric Barnett,100000000000114,Evaluation,2 - Pipeline,138000,138000,Europe,Western Europe
300000000002809,200000000002674,Konica Minolta 1,New Business,5/12/15,9/1/15,Fernando Alexander,100000000000257,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000002810,200000000000004,3Com Corp 6,Expansion,5/12/15,5/12/15,Antonia Dixon,100000000000093,Closed Won,Closed Won,8760,8760,North America,United States
300000000002811,200000000002672,Komatsu 1,New Business,5/12/15,2/28/17,Drew Welch,100000000000228,Discovery,2 - Pipeline,124500,124500,Africa,Africa
300000000002812,200000000000559,Banca Popolare di Milano 4,New Business,5/12/15,10/12/15,Linda Wilson,100000000000206,Closed Lost,Closed Lost,124500,124500,North America,United States
300000000002813,200000000000048,Ace Hardware Corporation 3,Expansion,5/13/15,11/30/15,Whitney Wagner,100000000000199,Closed Lost,Closed Lost,124500,124500,Asia Pacific,China
300000000002814,200000000002675,Korea Electric Power 1,New Business,5/13/15,6/22/15,Cedric Barnett,100000000000114,Closed Lost,Closed Lost,124500,124500,Europe,Western Europe
300000000002815,200000000002563,Journal Communications 2,New Business,5/13/15,8/3/15,Linda Wilson,100000000000206,Closed Lost,Closed Lost,124500,124500,North America,United States
300000000002816,200000000001788,Farmers Insurance Group 1,New Business,5/14/15,1/15/16,Silvia Keller,100000000000178,Closed Lost,Closed Lost,111000,,Africa,Africa
300000000002817,200000000002677,Korean Air 1,New Business,5/14/15,1/15/16,Sylvia Reyes,100000000000242,Closed Won,Closed Won,589120,198370,North America,United States
300000000002818,200000000002679,KPMG 1,New Business,5/14/15,9/16/15,Antonia Dixon,100000000000093,Closed Lost,Closed Lost,124500,124500,North America,United States
300000000002819,200000000002042,Gibson Guitar Corporation 2,New Business,5/14/15,2/28/17,Drew Welch,100000000000228,Prospecting,1 - Suspect,111000,,Africa,Africa
300000000002820,200000000002678,Kotak Mahindra Bank 1,New Business,5/14/15,6/1/15,Linda Wilson,100000000000206,Closed Lost,Closed Lost,124500,124500,North America,United States
300000000002821,200000000000578,Bank Mandiri 2,New Business,5/15/15,1/27/17,Kellie Graham,100000000000571,Evaluation,2 - Pipeline,305400,273000,Asia Pacific,China
300000000002822,200000000002680,KPMG Consulting Inc. 1,New Business,5/15/15,7/9/15,Antonia Dixon,100000000000093,Closed Lost,Closed Lost,124500,124500,North America,United States
300000000002823,200000000000987,CGI Group 2,New Business,5/15/15,4/28/16,Marsha Garcia,100000000000574,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000002824,200000000002682,Kraft Foods 1,New Business,5/15/15,12/22/16,Mabel Gomez,100000000000238,Prospecting,1 - Suspect,,,North America,Canada
300000000002825,200000000002681,KPN 1,New Business,5/15/15,3/1/16,Linda Wilson,100000000000206,Closed Lost,Closed Lost,124500,124500,North America,United States
300000000002826,200000000002683,Kraft Foods Group 1,New Business,5/16/15,8/21/17,Tricia Ball,100000000000330,Prospecting,1 - Suspect,124500,124500,Asia Pacific,Australia
300000000002827,200000000001194,Commonwealth Bank 3,New Business,5/18/15,4/8/16,Paula Porter,100000000000420,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000002828,200000000001630,Electroloo 1,New Business,5/18/15,3/14/16,Cedric Barnett,100000000000114,Closed Lost,Closed Lost,70500,70500,Europe,Western Europe
300000000002829,200000000000269,American International Group Inc. 5,New Business,5/18/15,7/2/15,Domingo Montgomery,100000000000240,Closed Lost,Closed Lost,124500,124500,North America,United States
300000000002830,200000000002685,Kroger 1,New Business,5/18/15,7/6/15,Sylvia Reyes,100000000000242,Closed Lost,Closed Lost,124500,,North America,United States
300000000002831,200000000002396,Infinity Ward 2,New Business,5/18/15,6/29/15,Archie Casey,100000000000223,Closed Lost,Closed Lost,,,Europe,Western Europe
300000000002832,200000000002788,Limited Inc. 2,New Business,5/18/15,8/26/15,Archie Casey,100000000000223,Closed Lost,Closed Lost,,,Europe,Western Europe
300000000002833,200000000002684,Krispy Kreme 1,New Business,5/18/15,5/26/15,Archie Casey,100000000000223,Closed Lost,Closed Lost,124500,124500,Europe,Western Europe
300000000002834,200000000002686,Kroger Co. 1,New Business,5/18/15,5/12/17,Irving Phelps,100000000000621,Prospecting,1 - Suspect,124500,124500,North America,United States
300000000002835,200000000002228,Hikvision 2,New Business,5/18/15,5/9/17,Christine Stevens,100000000000321,Prospecting,1 - Suspect,138000,138000,Asia Pacific,Australia
300000000002836,200000000000240,Amcor 3,Expansion,5/18/15,7/27/15,Angelica Strickland,100000000000097,Closed Won,Closed Won,77780,77780,Asia Pacific,China
300000000002837,200000000002489,ISS 1,New Business,5/19/15,7/16/15,Jessie Quinn,100000000000131,Closed Lost,Closed Lost,124500,124500,Europe,Eastern Europe
300000000002838,200000000002688,KT Corp 1,New Business,5/19/15,7/28/15,Ramona Douglas,100000000000160,Closed Lost,Closed Lost,219000,219000,North America,Canada
300000000002839,200000000000913,Carlyle Group 1,New Business,5/19/15,6/16/15,Silvia Keller,100000000000178,Closed Lost,Closed Lost,124500,124500,Africa,Africa
300000000002840,200000000002691,Kuehne + Nagel 1,New Business,5/19/15,7/2/15,Domingo Montgomery,100000000000240,Closed Lost,Closed Lost,70500,,North America,United States
300000000002841,200000000002689,KT&G 1,New Business,5/19/15,3/14/17,Toby Peters,100000000000554,Prospecting,1 - Suspect,185520,185520,North America,United States
300000000002842,200000000000743,Boeing 2,New Business,5/19/15,9/28/15,Ted Knight,100000000000419,Closed Lost,Closed Lost,124500,124500,North America,United States
300000000002843,200000000002690,Kubota 1,New Business,5/19/15,9/16/15,Antonia Dixon,100000000000093,Closed Lost,Closed Lost,124500,124500,North America,United States
300000000002844,200000000002693,Kuwait Finance House 1,New Business,5/19/15,11/4/15,Marlene Young,100000000000119,Closed Lost,Closed Lost,192000,,South America,Brazil
300000000002845,200000000002692,Kurzweil Educational Systems 1,New Business,5/19/15,7/9/15,Mattie Mccoy,100000000000317,Closed Lost,Closed Lost,124500,124500,Asia Pacific,China
300000000002846,200000000001226,Consol Energy 3,New Business,5/20/15,7/8/15,Ramona Douglas,100000000000160,Closed Lost,Closed Lost,124500,124500,North America,Canada
300000000002847,200000000002259,Hon Industries Inc. 1,New Business,5/20/15,12/30/16,Ramona Douglas,100000000000160,Prospecting,1 - Suspect,124500,124500,North America,Canada
300000000002848,200000000002696,Kwicee 1,New Business,5/20/15,8/26/15,Archie Casey,100000000000223,Closed Lost,Closed Lost,138000,138000,Europe,Western Europe
300000000002849,200000000002694,Kuwait Projects 1,New Business,5/20/15,6/29/15,Archie Casey,100000000000223,Closed Lost,Closed Lost,124500,124500,Europe,Western Europe
300000000002850,200000000002699,Kwiveo 1,New Business,5/20/15,7/31/15,Dana Moore,100000000000368,Closed Lost,Closed Lost,124500,124500,Asia Pacific,China
300000000002851,200000000002701,Kyushu Electric Power 1,New Business,5/20/15,10/27/15,Alberta Fowler,100000000000103,Closed Lost,Closed Lost,185920,151500,Asia Pacific,China
300000000002852,200000000002698,Kwifix 1,New Business,5/20/15,7/11/16,Terri Russell,100000000000622,Closed Won,Closed Won,451260,451260,Europe,Western Europe
300000000002853,200000000002700,Kyocera 1,New Business,5/20/15,3/31/17,Daisy Sutton,100000000000216,Prospecting,1 - Suspect,124500,124500,Europe,Eastern Europe
300000000002854,200000000002702,L Brands 1,New Business,5/20/15,12/7/15,Daisy Sutton,100000000000216,Closed Lost,Closed Lost,259500,259500,Europe,Eastern Europe
